Purchase_Date,Falchion,Falchion_Autotronic_BS,Falchion_Autotronic_FN,Falchion_Autotronic_FT,Falchion_Autotronic_MW,Falchion_Autotronic_WW,Falchion_Black_laminate_BS,Falchion_Black_laminate_FN,Falchion_Black_laminate_FT,Falchion_Black_laminate_MW,Falchion_Black_laminate_WW,Falchion_Blue_Steel_BS,Falchion_Blue_Steel_FN,Falchion_Blue_Steel_FT,Falchion_Blue_Steel_MW,Falchion_Blue_Steel_WW,Falchion_Boreal_forest_BS,Falchion_Boreal_forest_FN,Falchion_Boreal_forest_FT,Falchion_Boreal_forest_MW,Falchion_Boreal_forest_WW,Falchion_Bright_Water_BS,Falchion_Bright_Water_FN,Falchion_Bright_Water_FT,Falchion_Bright_Water_MW,Falchion_Bright_Water_WW,Falchion_Case_Hardened_BS,Falchion_Case_Hardened_FN,Falchion_Case_Hardened_FT,Falchion_Case_Hardened_MW,Falchion_Case_Hardened_WW,Falchion_Crimson_web_BS,Falchion_Crimson_web_FN,Falchion_Crimson_web_FT,Falchion_Crimson_web_MW,Falchion_Crimson_web_WW,Falchion_Damascus_Steel_BS,Falchion_Damascus_Steel_FN,Falchion_Damascus_Steel_FT,Falchion_Damascus_Steel_MW,Falchion_Damascus_Steel_WW,Falchion_Doppler_FN,Falchion_Doppler_MW,Falchion_Fade_FN,Falchion_Fade_MW,Falchion_Forest_DDPAT_BS,Falchion_Forest_DDPAT_FN,Falchion_Forest_DDPAT_FT,Falchion_Forest_DDPAT_MW,Falchion_Forest_DDPAT_WW,Falchion_Freehand_BS,Falchion_Freehand_FN,Falchion_Freehand_FT,Falchion_Freehand_MW,Falchion_Freehand_WW,Falchion_Gamma_Doppler_FN,Falchion_Gamma_Doppler_MW,Falchion_Lore_BS,Falchion_Lore_FN,Falchion_Lore_FT,Falchion_Lore_MW,Falchion_Marble_Fade_FN,Falchion_Marble_Fade_MW,Falchion_Night_BS,Falchion_Night_FT,Falchion_Night_MW,Falchion_Rust_coat_BS,Falchion_Rust_coat_WW,Falchion_safari_mesh_BS,Falchion_safari_mesh_FT,Falchion_safari_mesh_MW,Falchion_safari_mesh_WW,Falchion_Scorched_BS,Falchion_Scorched_FN,Falchion_Scorched_FT,Falchion_Scorched_MW,Falchion_Scorched_WW,Falchion_Slaughter_FN,Falchion_Slaughter_FT,Falchion_Slaughter_MW,Falchion_Stained_BS,Falchion_Stained_FN,Falchion_Stained_FT,Falchion_Stained_MW,Falchion_Stained_WW,Falchion_Tiger_Tooth_FN,Falchion_Tiger_Tooth_MW,Falchion_Ultraviolet_FN,Falchion_Ultraviolet_FT,Falchion_Ultraviolet_MW,Falchion_Ultraviolet_WW,Falchion_Urban_masked_BS,Falchion_Urban_masked_FN,Falchion_Urban_masked_FT,Falchion_Urban_masked_MW,Falchion_Urban_masked_WW
May 05 2022,127.366,,,152.191,,,120.683,,107.251,103.256,115.0,,143.49,,110.22,105.19,76.02,,89.702,,91.84,,133.3,117.029,121.91,100.81,124.305,,167.105,172.084,,,,158.42,258.552,,,,123.525,,121.208,271.501,302.167,259.44,,,,84.714,101.09,,,177.83,124.667,151.038,,373.059,,,,172.287,212.863,242.632,,,103.105,114.325,89.052,85.85,,84.89,89.489,,,,94.927,92.13,76.734,,,189.991,83.138,,92.336,,90.137,196.593,,,115.385,140.22,,,,87.12,,
May 06 2022,122.308,129.186,,159.631,188.911,,106.919,198.84,111.911,112.224,102.456,,180.912,113.071,,110.429,84.196,,98.093,,99.167,,133.235,108.8,122.441,,,,143.791,144.9,147.317,103.5,,155.736,,137.103,,162.411,127.782,146.296,,265.264,,,253.337,85.11,,87.93,99.262,91.939,,179.259,134.052,164.706,,326.42,300.012,146.631,,178.372,207.894,258.804,,80.213,102.316,116.29,87.696,87.095,,81.204,85.39,,79.151,,78.669,81.83,,210.913,,175.66,91.569,110.985,93.633,,94.972,200.771,,,115.503,137.344,,89.3,,89.716,97.31,77.689
May 07 2022,136.948,,,155.092,179.03,,97.479,,104.146,,109.625,,,111.654,112.377,110.292,,,95.157,109.714,83.89,,146.612,117.647,129.806,,,249.5,,,,,,154.427,203.25,144.846,,,125.77,153.154,,214.21,,267.301,,,,92.065,99.612,94.368,,165.209,134.009,169.16,,305.855,329.357,,,165.665,212.367,237.261,,97.84,100.507,126.72,89.923,99.073,90.363,84.768,,,,,90.684,,,213.465,,,89.077,,98.146,,93.263,207.868,,,113.86,149.505,112.789,85.777,,91.307,,100.015
May 08 2022,135.232,,,173.38,173.04,,,,104.865,115.095,100.269,106.183,141.8,108.71,127.617,100.649,76.52,,92.574,112.806,,,,110.125,129.31,,,,135.735,176.285,,,,158.486,,,,160.015,127.854,153.624,,285.811,,,,,,90.875,,,,169.075,132.146,170.162,,281.358,,,,182.676,205.463,231.668,205.548,92.48,108.966,,86.107,,89.87,80.258,87.814,,91.65,,,85.24,,230.486,157.52,191.332,,,92.648,100.606,80.5,200.317,,,111.065,153.281,95.48,86.451,,87.328,,
May 09 2022,131.998,150.885,,159.683,173.37,,113.94,,109.798,122.64,,,,109.418,127.845,109.528,,118.42,91.376,103.53,,,132.86,116.474,,,160.005,,,,,,,143.49,,143.744,,,119.126,152.234,,292.462,,,,,,88.035,88.33,,,170.642,139.943,,,296.389,312.879,,,181.67,,244.279,,,101.968,129.452,87.943,91.978,93.15,81.702,,78.474,,,83.788,,,,,179.083,86.863,,94.717,90.7,,202.269,,,107.786,154.23,93.84,,,82.25,,
May 10 2022,139.865,134.861,,169.643,,,,,115.663,124.95,104.654,,,107.541,121.852,106.181,77.23,,87.968,101.677,,,154.68,110.447,138.281,99.072,,,1.47,170.66,163.765,,,154.301,203.532,156.295,,154.38,119.664,150.766,,279.956,331.08,,,92.942,,88.716,102.646,90.713,,169.229,145.66,,,321.11,,,263.925,183.406,214.764,234.088,278.445,86.26,102.394,126.01,91.286,84.11,77.98,76.265,,,77.85,,85.525,97.327,,199.802,,191.188,87.754,,88.308,85.0,97.748,198.571,,,108.16,130.21,,75.731,,78.307,94.3,94.854
May 11 2022,129.248,157.645,,164.299,190.011,,93.89,,114.011,124.56,101.593,131.953,,114.279,131.211,97.18,,,94.723,97.113,105.707,98.1,133.02,104.79,120.178,,,,,163.78,132.774,104.332,,162.21,,150.008,,,122.107,153.0,107.23,272.855,,243.625,,,,86.143,102.681,97.647,,168.625,123.015,158.234,132.438,263.89,,,,212.59,,240.559,,79.53,112.682,126.131,88.662,82.135,,78.908,,84.471,73.96,,,,,216.0,,198.83,87.532,,91.215,95.597,85.799,196.991,,,103.057,137.97,101.982,,,90.365,,
May 12 2022,126.998,153.714,,159.962,,168.921,94.71,,109.664,121.99,105.855,,,108.71,110.6,,,,89.323,109.428,,95.02,146.33,108.398,120.06,,121.402,246.8,127.475,185.0,,,,166.013,,,,,125.629,131.72,,257.601,,237.871,213.75,,,88.413,,83.948,,160.977,140.364,158.36,,282.82,,159.634,,175.842,233.34,239.97,,91.934,75.443,127.402,85.122,92.297,90.833,80.063,,,,,81.352,93.743,80.01,225.582,180.353,,81.06,,,91.91,84.656,204.965,,,105.306,132.524,110.621,,,86.64,,
May 13 2022,127.934,151.124,263.6,153.041,183.817,,108.655,150.006,97.926,,,,,113.208,115.826,,,,89.465,105.186,,,,115.807,128.088,109.812,,246.75,130.073,,169.992,101.1,,146.962,,107.227,,153.0,126.224,119.66,119.059,259.33,,236.93,,83.314,,81.408,103.467,,,162.426,133.661,,,336.687,517.5,160.501,248.045,178.218,227.504,239.383,,,103.315,,86.857,86.701,,81.345,,,76.565,,86.809,85.22,,227.878,,186.6,82.08,,98.342,,94.91,204.296,204.973,,109.258,138.404,,84.552,,88.039,,83.169
May 14 2022,129.05,145.276,,161.853,,,99.394,,102.54,111.749,,,,,109.09,,,,93.414,116.639,,,131.07,119.286,117.5,,,,141.873,,138.641,102.042,,144.68,,,,152.75,133.887,,,288.721,239.43,245.869,238.2,87.006,,85.283,,81.37,,136.666,146.55,151.92,,,,135.08,238.2,183.603,231.769,243.21,,83.18,99.525,117.012,86.22,93.51,77.98,78.794,,79.899,76.887,,81.794,95.545,,230.506,,197.402,88.172,,92.586,103.806,94.466,204.129,,,103.608,134.425,92.101,80.5,,88.598,,95.346
May 15 2022,136.349,,,149.617,,,100.454,,103.571,115.991,100.11,,,113.895,107.974,103.911,84.737,,92.642,,95.968,,125.01,108.582,126.499,106.957,110.12,,145.385,,138.346,101.01,,146.159,,148.55,,140.53,132.173,143.531,,277.538,,245.994,,,,87.317,88.98,,,155.943,125.685,144.4,,281.216,,,252.585,202.5,194.95,247.018,253.751,,98.931,127.5,86.885,,78.088,81.961,,,,111.35,86.142,92.0,,226.822,174.28,195.549,86.693,,89.229,,89.459,190.413,182.116,,97.314,138.502,,84.933,,96.774,102.424,
May 16 2022,126.816,,,147.697,198.717,,,,104.699,104.628,104.025,,,109.042,134.647,116.39,87.421,,94.27,95.032,,,,108.491,,,127.7,,130.619,,148.056,95.08,,144.313,,,104.6,140.0,119.19,140.912,122.47,257.668,,248.75,,80.587,,87.49,,88.071,,175.566,,,115.869,268.202,,,,186.651,220.176,242.716,,85.413,103.888,127.098,85.408,100.99,87.123,88.171,84.19,,,,89.657,91.943,89.426,216.155,159.701,193.679,,,,88.03,,208.277,,,103.564,134.992,,77.415,,85.69,,88.259
May 17 2022,125.866,137.967,,165.543,161.16,,,,105.987,103.817,107.51,123.607,,102.675,,98.12,89.845,,91.574,,,,159.053,105.486,124.767,,,,,146.64,119.21,95.06,,162.82,,,102.346,191.735,116.79,137.675,113.25,282.454,,243.023,,86.227,,89.244,,91.878,,153.225,131.871,,,265.834,,,,183.131,196.006,238.007,,,102.91,,87.244,,,82.698,91.677,,85.648,,85.702,96.854,,227.518,159.769,186.467,95.176,,10.281,97.385,,199.316,201.978,,101.833,138.549,108.8,,,83.584,,
May 18 2022,127.955,136.562,,155.059,204.243,,113.848,,104.089,118.623,103.052,,,117.006,,110.711,90.585,,85.36,110.5,,83.39,,107.846,122.362,,,,168.25,142.15,138.719,,,143.817,,,,158.372,116.443,144.105,,245.55,296.55,263.866,,,,94.753,102.96,81.504,,180.003,,142.182,122.209,242.69,255.48,,,173.44,,234.19,,,105.475,135.859,87.285,104.468,,,96.754,,,,80.982,97.628,,,156.7,172.975,,,91.404,99.28,,210.722,,,108.678,138.492,,,,87.442,,
May 19 2022,131.68,153.484,,147.16,,,96.02,,103.58,111.932,104.272,96.03,,117.998,119.112,111.245,84.981,,89.384,110.723,88.29,,,105.05,123.616,103.5,171.04,,159.488,,114.88,114.66,,159.084,,153.939,,,134.97,126.54,,314.088,,259.116,,,,88.53,101.393,,,151.351,133.188,,108.187,292.908,358.88,136.18,241.66,161.678,212.345,245.961,,86.466,101.337,,91.075,93.907,77.88,86.653,,,,,85.433,98.703,,218.216,171.151,187.19,,,93.568,,94.505,207.615,,,104.808,136.241,,77.434,,96.059,,96.736
May 20 2022,128.913,132.45,,169.786,194.12,,110.524,,105.665,110.637,107.381,97.95,184.713,118.74,128.456,115.594,,,88.324,110.461,,114.97,134.05,116.184,134.406,115.729,127.762,,143.997,181.41,,116.9,,145.79,,,,,112.911,155.78,,359.26,,284.617,,80.183,,90.687,,,,192.051,130.678,149.863,,247.325,,131.05,240.58,166.751,194.72,231.381,219.324,86.705,103.182,127.665,90.674,,,77.662,,,75.55,,86.063,97.114,,213.651,,187.498,91.206,,98.197,97.938,96.146,206.741,,,103.616,,108.873,80.332,,87.917,,
May 21 2022,128.169,148.963,,158.069,173.0,,100.418,,,108.016,,118.369,143.48,,130.008,102.57,88.607,,97.065,83.81,91.765,,132.032,104.865,117.521,,131.99,,,,138.897,,,153.73,203.318,,96.021,170.223,129.131,142.43,131.948,267.113,,267.217,,,,84.369,91.139,91.195,,185.72,133.65,161.336,138.265,258.987,257.19,,240.28,174.325,194.35,243.054,,,109.179,126.345,87.215,,77.233,78.47,,,,,93.853,,76.5,232.23,178.195,204.178,88.633,,93.624,98.145,88.37,207.681,,,106.317,142.352,102.596,,,93.024,,
May 22 2022,134.466,,,,,,93.412,,110.66,119.335,96.584,,,110.145,122.328,,86.812,,97.879,,97.113,,,114.318,124.971,,123.138,,135.928,181.04,143.623,,404.612,153.084,,,,147.63,117.663,149.324,,284.339,,251.071,,81.33,,88.515,89.379,,,163.061,123.527,150.928,147.63,300.47,,131.95,,172.333,190.02,238.336,269.88,,111.168,141.581,88.012,,81.689,82.215,,,84.375,,80.0,,89.734,200.446,,,88.793,,91.715,,90.205,200.749,218.506,,109.23,154.651,113.254,77.05,,82.903,,87.14
May 23 2022,134.626,130.96,,157.156,,,112.136,,105.57,103.737,99.623,98.87,,,108.44,109.209,,,92.776,,83.286,,128.0,122.106,117.79,117.761,,,124.895,174.991,137.445,121.38,,161.317,,,110.233,149.713,117.84,149.488,,264.93,,,,,,82.714,,,,163.258,130.993,146.92,,,350.03,140.01,,172.289,189.355,235.247,,,97.91,,86.277,,88.585,73.182,103.247,84.077,81.058,,84.973,82.12,,207.504,,195.296,82.88,108.007,94.778,95.444,89.725,211.261,,,108.989,126.37,96.833,,,89.64,,
May 24 2022,113.882,134.24,,152.857,,,97.549,,109.723,113.989,103.811,109.877,,106.197,124.947,117.764,84.075,,97.602,110.74,87.742,,157.87,111.837,116.62,,,,145.175,,,116.391,,158.544,,153.012,,161.574,125.132,137.347,,260.166,,252.81,,89.643,,85.547,91.474,,,152.0,128.457,135.799,,289.866,350.06,,,,,237.828,,,105.482,,86.333,102.005,83.03,76.75,84.48,,88.91,,85.14,104.259,,217.9,,195.017,,,,89.48,82.91,194.489,,,111.095,149.87,90.59,86.021,,86.477,,
May 25 2022,124.655,,,149.404,,,114.871,175.75,116.223,107.787,109.065,106.491,139.69,99.48,136.24,98.15,,,91.717,,,,125.045,108.3,,,110.26,,123.1,,146.813,,,155.766,225.771,,111.712,158.68,126.078,170.2,118.28,274.37,,227.523,,,,91.324,86.906,,,,,153.08,,253.225,,,,164.672,,235.476,,82.68,107.21,152.222,87.691,,,83.413,,78.095,88.653,,80.867,,96.636,195.138,165.221,,82.59,,,105.512,81.727,198.604,214.102,,114.086,133.085,108.802,77.025,,89.533,,
May 26 2022,133.187,154.138,,157.102,202.509,,94.587,,103.364,106.99,111.598,,176.61,109.358,139.55,117.093,90.96,,87.906,,,87.89,143.179,118.298,116.7,,,,146.096,,,,,194.58,,149.959,,,114.701,139.419,111.374,392.2,265.404,193.44,371.715,85.288,,83.668,90.107,,,147.69,122.771,152.297,,266.169,,,,207.76,193.432,225.248,,,101.953,,86.55,,,79.537,95.876,,83.659,,87.18,101.991,,195.111,178.935,190.413,92.552,,87.988,,,204.389,,,103.728,141.971,108.134,,,,92.936,93.436
May 27 2022,125.095,,,152.801,,,100.765,,101.047,107.524,109.926,97.03,,119.254,,106.337,,,87.482,95.05,84.38,,,,126.624,,112.092,,,160.025,,114.96,,157.34,,167.9,,,110.688,124.27,,254.416,,215.973,,,,90.585,92.495,95.806,,156.868,125.671,,,286.224,,,,163.824,193.656,228.446,,82.715,95.504,133.712,89.362,81.58,89.713,78.718,85.472,,,,82.466,,,191.279,172.449,181.598,88.467,,,96.922,,197.698,,,102.518,127.11,,85.967,,85.496,116.967,91.597
May 28 2022,129.59,,,165.95,,,107.47,,93.717,106.804,102.57,114.47,,108.244,124.853,,,,84.174,101.966,90.978,,128.276,100.121,121.604,93.276,122.423,,126.98,,130.654,,,145.178,,,,161.668,,135.436,,258.458,,240.149,,82.006,,84.1,88.8,95.829,,,123.003,134.06,,248.844,266.569,,,164.607,223.916,243.573,,,102.116,,86.728,76.09,,80.484,,84.229,87.685,,86.121,,,194.052,,149.0,,,95.285,105.026,94.554,194.449,190.347,,103.054,135.991,108.024,83.553,,85.035,,
May 29 2022,131.588,,,150.896,,,109.127,,105.453,111.563,96.916,,,113.97,134.342,111.989,,,91.379,,,101.07,136.52,110.847,132.579,,,,144.16,154.512,,,,137.525,210.45,,,,117.966,146.331,111.888,245.48,372.987,253.378,,,146.832,84.955,102.16,,,166.687,108.785,134.06,,292.21,,123.23,,170.507,186.22,238.217,232.495,90.09,99.852,,88.264,94.994,,80.547,,,76.332,,80.268,,,203.933,150.035,172.866,83.916,,88.773,,99.546,188.964,180.223,,103.087,,105.617,91.029,,89.085,100.0,80.46
May 30 2022,129.569,143.76,,144.9,172.54,,94.36,,112.78,107.515,107.956,,,112.532,134.46,105.66,,,93.063,,100.738,,140.94,,112.94,,106.065,,165.522,142.04,107.19,,,135.64,,150.006,,149.27,117.974,150.04,,276.175,,242.095,,,,88.14,100.547,79.926,,174.46,121.738,,113.651,298.31,319.499,,231.22,158.188,200.505,222.177,,,97.681,,85.161,,,81.643,84.33,77.59,,,83.518,94.158,,223.555,,189.865,91.75,,93.574,89.36,83.625,192.988,194.785,,103.799,133.435,95.718,,,85.567,,72.64
May 31 2022,136.375,127.11,,151.437,,157.241,,184.532,101.735,99.95,101.738,107.85,,113.343,,107.968,91.95,,,99.437,,,135.96,106.08,109.2,92.765,105.06,,,149.0,124.99,101.269,,146.887,203.02,,,153.109,110.83,129.682,,287.541,245.253,234.611,,,,84.364,,79.025,,179.975,125.981,149.005,,255.135,,126.04,,172.331,,237.708,,80.5,101.683,140.0,88.052,94.389,76.53,81.777,87.313,87.009,,,89.953,100.99,,207.225,171.48,174.893,82.98,,92.01,88.98,98.325,190.049,217.767,,98.231,117.459,95.333,85.751,,87.27,98.252,94.484
Jun 01 2022,124.468,108.02,,154.65,166.26,,,,98.436,101.485,,,,105.381,,,93.535,,90.269,113.264,,,130.728,104.885,129.754,,117.0,,,151.732,136.935,97.95,630.32,157.881,231.62,,,160.45,114.069,,,265.366,,233.574,,,,85.598,,,,,119.483,,113.721,294.417,,130.04,,162.561,181.89,220.662,,,102.185,123.14,86.986,100.985,,79.736,,,86.007,,81.265,104.885,,,147.66,188.675,96.75,,98.884,104.034,,197.685,,,101.817,145.343,108.86,94.452,,,112.666,75.915
Jun 02 2022,133.627,135.657,,141.88,187.59,,105.876,,100.525,109.252,97.627,112.5,,114.247,120.655,105.006,76.68,,96.005,,,92.48,122.72,108.482,122.84,116.645,123.86,,,,,112.616,,,184.57,,,,124.095,126.517,,292.355,,244.228,212.14,81.006,,88.241,100.14,,,147.11,138.378,136.505,,295.477,,,253.175,169.915,193.87,232.961,,,105.473,142.27,88.265,,,80.932,,,,,86.22,89.158,,200.306,,190.028,83.195,,86.26,94.04,92.392,200.409,201.6,,103.849,143.628,,80.179,,90.961,111.1,
Jun 03 2022,130.568,152.492,,149.489,163.88,,,,,111.674,106.636,,,112.242,,105.516,90.01,,,93.42,86.671,,117.897,111.105,120.216,,125.067,,132.761,167.827,133.994,100.379,,156.969,,,,139.189,121.043,141.83,105.264,317.335,,249.364,,86.0,,81.649,,88.828,,152.97,125.379,139.538,,288.786,,130.55,266.464,168.178,,232.594,,88.98,96.748,,87.085,91.043,,75.425,82.97,,,,86.682,,,195.206,158.602,176.02,,,,102.711,91.415,187.995,,,104.093,122.56,99.616,83.048,,97.55,,93.572
Jun 04 2022,117.664,149.12,,151.899,,,,,101.088,117.171,110.067,,,114.86,116.708,106.376,,,90.257,110.573,89.175,92.47,127.916,113.293,114.43,,102.858,,133.458,159.575,115.27,,,155.122,,,99.136,156.325,123.179,,,253.694,,267.665,,76.995,,82.3,,89.934,,145.55,131.313,151.94,108.01,265.08,262.924,,218.935,181.299,185.85,217.765,,85.82,98.747,,88.739,,76.23,80.031,,,75.281,,84.695,,79.19,202.242,,187.337,93.698,,95.45,96.533,91.89,188.4,,,102.789,125.129,101.654,86.237,,92.0,,
Jun 05 2022,128.73,,,165.617,163.79,159.599,99.421,132.916,104.538,115.963,99.254,111.55,,114.66,107.951,116.702,76.62,,98.655,,85.1,,,109.996,130.145,,116.742,,141.862,143.16,139.01,113.758,,151.307,,136.42,,137.34,116.693,150.295,,260.744,333.513,264.367,,,,88.66,99.317,82.828,,156.969,123.22,,,293.995,,162.575,,161.408,185.221,230.741,,72.88,102.136,117.043,84.663,89.79,74.75,79.697,89.838,76.45,78.153,,85.662,,80.378,227.042,,206.969,84.59,,89.646,95.42,83.975,199.826,,,108.339,133.379,105.664,86.349,,86.377,,
Jun 06 2022,127.774,,,153.983,,,100.726,,105.398,103.593,105.353,119.059,,120.734,129.273,114.833,85.814,,95.822,114.712,,100.016,133.708,111.337,117.267,120.86,,,124.139,160.973,134.921,118.987,,131.375,191.13,,,159.982,121.545,127.0,,256.681,,,,,,81.703,100.037,78.004,,163.3,138.268,144.994,,284.679,,133.439,241.367,185.759,198.222,181.055,,,90.452,134.667,87.756,,,87.114,82.047,76.729,,,87.391,,,209.14,,185.435,95.586,112.486,,98.613,93.872,194.344,166.074,257.69,103.333,119.45,,85.717,,93.424,117.186,98.853
Jun 07 2022,130.435,136.758,,15.969,163.64,,94.144,,106.982,115.132,101.434,,,120.026,132.252,114.995,90.095,,88.515,,,,124.99,101.02,113.423,,,,149.429,157.784,141.696,104.03,,153.1,211.372,,,,123.286,133.604,,277.227,,250.787,,79.117,,86.355,94.41,,,162.414,112.44,139.902,,264.39,,126.01,,165.527,199.587,237.283,215.955,76.36,107.914,140.596,85.462,94.103,74.59,82.52,,,80.614,,89.01,,93.167,207.861,182.36,183.163,96.3,,96.181,89.85,95.433,197.766,198.84,,116.701,131.9,104.228,80.481,,94.817,,92.933
Jun 08 2022,131.201,139.702,,147.071,161.195,,107.031,,103.137,117.345,107.776,,140.0,123.613,132.239,117.682,75.95,,93.501,94.65,79.687,,115.0,114.58,107.91,87.907,,,152.981,215.494,,123.295,,149.595,,,123.139,156.136,121.222,122.88,120.266,318.374,270.231,238.515,,89.565,,88.307,,,,169.46,121.636,147.684,,287.999,,,,157.229,216.63,239.91,241.666,76.637,99.52,117.22,83.446,87.374,,80.84,,78.787,,,83.966,,93.134,188.673,,180.805,92.14,,94.292,89.858,83.23,189.07,,,105.598,118.462,108.74,,,84.753,,85.315
Jun 09 2022,123.997,,,139.25,170.095,,96.839,,110.605,119.8,104.469,,,,120.729,115.181,89.885,,86.731,,,,127.978,109.585,,,107.925,,103.5,,116.852,,,158.33,,,,,122.753,121.73,122.567,253.85,255.931,225.241,,89.549,,83.961,92.365,77.94,,168.411,136.425,129.146,,262.349,,136.518,,156.278,185.005,235.738,234.604,,105.752,117.577,86.433,,74.355,77.154,,77.383,86.07,,88.027,84.96,,189.027,,178.309,,,90.438,,87.471,199.051,219.686,,109.855,130.477,108.08,,,83.877,,93.15
Jun 10 2022,118.588,127.427,,149.214,161.47,131.99,96.21,,105.032,104.217,97.103,123.761,,108.823,108.75,105.609,,,89.241,93.0,77.47,,121.64,105.493,116.702,,122.052,,,169.777,,113.163,,176.877,,,,171.82,112.661,138.295,,250.021,,259.073,,80.5,,85.142,89.697,88.792,,,130.131,154.357,,281.208,,,,158.919,206.669,231.122,,90.963,100.369,116.81,84.988,86.186,,78.601,,82.465,87.26,,,96.037,,,179.463,182.319,80.875,,88.68,105.171,,200.647,,,104.323,136.823,97.82,78.409,,80.125,,
Jun 11 2022,123.134,,,141.607,,107.72,99.542,,108.28,121.431,94.426,,,114.963,,108.055,,,76.82,,,,127.489,98.845,126.54,,,,,140.3,,,,149.438,242.23,141.15,,,119.007,137.859,,251.838,240.914,257.589,208.54,,,84.745,98.811,92.805,,161.741,129.385,153.93,,486.045,256.438,,219.11,169.047,187.674,231.475,,,98.79,127.357,86.167,83.852,92.517,77.11,93.737,78.616,80.15,,84.952,,85.326,211.717,153.781,176.453,94.33,,83.599,91.999,90.95,193.92,,,104.128,142.57,99.574,,,92.167,86.72,93.51
Jun 12 2022,117.313,155.27,,154.668,192.73,,97.119,,94.555,114.851,93.444,,,108.29,,110.009,82.531,,84.41,104.204,,,138.204,101.132,111.176,,,,167.489,164.627,108.99,103.305,,157.943,208.345,135.039,,140.458,116.048,,108.994,255.705,237.9,253.013,,,,80.106,85.01,,,155.805,122.091,136.128,111.183,256.184,294.14,,,147.46,175.79,227.047,208.68,93.635,98.513,135.192,86.856,95.338,83.297,81.54,,,85.526,,84.55,,87.446,,149.473,164.296,,101.2,90.871,102.875,91.477,198.356,,,101.321,128.478,98.3,76.75,,93.158,,
Jun 13 2022,116.484,,273.817,140.613,200.11,,97.792,130.005,93.12,109.78,,,,104.371,119.872,104.125,86.489,,90.43,105.267,,,115.239,109.553,116.255,,118.172,,140.5,157.26,,,,155.03,202.973,159.839,,169.76,119.989,,149.499,258.795,305.23,257.412,,,,90.629,,,,167.893,118.798,150.871,,499.408,,,,161.387,181.602,228.156,239.966,,95.157,,86.064,98.218,74.3,81.022,83.12,,,,80.182,,,,,164.76,,,,89.289,84.175,189.714,,,98.901,141.716,105.694,,,87.222,89.03,93.507
Jun 14 2022,118.727,,,140.253,179.426,,,,100.704,109.634,104.936,,,113.97,120.22,99.367,,,76.144,88.336,,,,107.876,,90.01,,,,160.992,,102.12,,110.854,,125.72,,155.051,115.483,136.269,,279.946,,250.387,,70.011,,85.28,84.79,,,142.97,112.085,157.01,,270.445,,,264.46,166.877,215.406,233.863,239.306,,101.535,,84.006,85.71,,81.303,,74.87,,,77.713,,78.555,200.326,,168.641,,,90.542,,88.194,192.941,,,104.995,139.43,,,,85.966,89.473,78.98
Jun 15 2022,123.812,140.642,,151.018,172.807,,,,101.741,,105.357,111.855,,101.75,,103.736,74.07,,90.573,,,,,104.48,110.975,110.534,124.626,,138.283,,127.989,,,160.802,219.98,,,161.931,115.994,137.79,,286.566,,228.684,,83.98,,79.827,88.638,,,,123.728,150.406,,272.209,,,,177.561,209.38,234.46,222.214,87.675,111.528,115.6,84.917,,76.466,81.601,82.49,79.901,,,82.796,86.02,,103.388,176.938,178.821,,,84.47,99.402,93.381,191.63,215.016,,106.028,135.82,,,,85.959,103.823,78.05
Jun 16 2022,112.393,,348.71,146.768,160.239,159.905,,,109.412,,100.246,,,111.74,,100.998,,,85.14,,88.17,,129.737,99.915,,,124.525,,122.946,139.27,,,,161.091,252.406,166.98,102.339,,113.305,138.618,,612.661,,220.294,,75.7,,83.36,89.94,,,,121.761,136.998,119.483,281.56,266.841,129.58,,161.169,219.032,219.341,,,97.595,125.0,88.722,,73.461,75.856,,80.586,,,83.762,86.452,,195.118,,164.496,,,80.15,92.632,,194.758,,,102.049,125.67,,81.313,,86.341,,
Jun 17 2022,120.366,148.601,,147.735,163.129,,97.989,,102.183,100.324,91.452,,,100.905,109.033,87.0,,,81.007,,89.665,,123.804,109.498,115.057,90.92,111.56,,,163.666,191.028,,,154.768,192.472,,102.284,167.38,111.785,111.48,,250.516,333.76,232.318,,80.5,,82.81,,,,140.27,118.892,138.35,,259.901,,,,161.107,172.63,225.966,,88.956,97.858,115.097,82.69,84.96,78.217,80.249,,,74.981,,76.135,85.984,68.02,223.17,145.07,174.551,,,90.518,104.74,87.174,180.439,,,102.909,138.16,,,,82.917,85.84,
Jun 18 2022,119.636,126.592,,158.42,146.495,,,,101.89,,94.065,96.178,,99.126,120.47,109.503,,,88.417,89.15,72.274,,120.748,97.415,,,120.484,,130.16,,,102.09,,,178.097,,,147.024,117.827,128.917,,251.861,,218.443,,,,79.791,95.869,,,153.595,125.046,128.903,,285.444,,132.532,,164.844,171.335,232.905,,84.108,94.94,129.0,83.092,80.499,86.539,84.077,,74.37,,,83.128,,,223.298,172.5,157.044,80.24,,87.517,,82.504,182.863,,,99.82,136.513,,82.931,,90.113,,
